table name,column name,data type,max length,precision,scale,is nullable
ProjectTaskControlStatement,DeleterUserId,bigint,8,19,0,1
ProjectTaskControlStatement,DeletionTime,datetime2,8,27,7,1
ProjectTaskDocument,Id,int,4,10,0,0
ProjectTaskDocument,CreationTime,datetime2,8,27,7,0
ProjectTaskDocument,CreatorUserId,bigint,8,19,0,1
ProjectTaskDocument,LastModificationTime,datetime2,8,27,7,1
ProjectTaskDocument,LastModifierUserId,bigint,8,19,0,1
ProjectTaskDocument,IsDeleted,bit,1,1,0,0
ProjectTaskDocument,DeleterUserId,bigint,8,19,0,1
ProjectTaskDocument,DeletionTime,datetime2,8,27,7,1
ProjectTaskDocument,FileName,nvarchar,-1,0,0,1
ProjectTaskDocument,DisplayName,nvarchar,-1,0,0,1
ProjectTaskDocument,ProjectTaskId,bigint,8,19,0,0
ProjectTaskDocument,TenantId,int,4,10,0,0
ProjectTaskProvision,Id,bigint,8,19,0,0
ProjectTaskProvision,TenantId,int,4,10,0,0
ProjectTaskProvision,ProjectTaskId,bigint,8,19,0,0
ProjectTaskProvision,AuthorityProvisionId,int,4,10,0,0
ProjectTaskProvision,Uuid,uniqueidentifier,16,0,0,0
ProjectTaskProvision,CreationTime,datetime2,8,27,7,0
ProjectTaskProvision,CreatorUserId,bigint,8,19,0,1
ProjectTaskProvision,LastModificationTime,datetime2,8,27,7,1
ProjectTaskProvision,LastModifierUserId,bigint,8,19,0,1
ProjectTaskProvision,IsDeleted,bit,1,1,0,0
ProjectTaskProvision,DeleterUserId,bigint,8,19,0,1
ProjectTaskProvision,DeletionTime,datetime2,8,27,7,1
ProjectTaskRegisterItem,Id,bigint,8,19,0,0
ProjectTaskRegisterItem,TenantId,int,4,10,0,0
ProjectTaskRegisterItem,ProjectTaskId,bigint,8,19,0,0
ProjectTaskRegisterItem,RegisterItemId,bigint,8,19,0,0
ProjectTaskRegisterItem,Uuid,uniqueidentifier,16,0,0,0
ProjectTaskRegisterItem,CreationTime,datetime2,8,27,7,0
ProjectTaskRegisterItem,CreatorUserId,bigint,8,19,0,1
ProjectTaskRegisterItem,LastModificationTime,datetime2,8,27,7,1
ProjectTaskRegisterItem,LastModifierUserId,bigint,8,19,0,1
ProjectTaskRegisterItem,IsDeleted,bit,1,1,0,0
ProjectTaskRegisterItem,DeleterUserId,bigint,8,19,0,1
ProjectTaskRegisterItem,DeletionTime,datetime2,8,27,7,1
ProjectTaskRisk,Id,bigint,8,19,0,0
ProjectTaskRisk,TenantId,int,4,10,0,0
ProjectTaskRisk,ProjectTaskId,bigint,8,19,0,0
ProjectTaskRisk,RiskId,int,4,10,0,0
ProjectTaskRisk,Uuid,uniqueidentifier,16,0,0,0
ProjectTaskRisk,CreationTime,datetime2,8,27,7,0
ProjectTaskRisk,CreatorUserId,bigint,8,19,0,1
ProjectTaskRisk,LastModificationTime,datetime2,8,27,7,1
ProjectTaskRisk,LastModifierUserId,bigint,8,19,0,1
ProjectTaskRisk,IsDeleted,bit,1,1,0,0
ProjectTaskRisk,DeleterUserId,bigint,8,19,0,1
ProjectTaskRisk,DeletionTime,datetime2,8,27,7,1
ProjectTaskThirdParty,Id,bigint,8,19,0,0
ProjectTaskThirdParty,TenantId,int,4,10,0,0
ProjectTaskThirdParty,ProjectTaskId,bigint,8,19,0,0
ProjectTaskThirdParty,TenantVendorId,bigint,8,19,0,0
ProjectTaskThirdParty,Uuid,uniqueidentifier,16,0,0,0
ProjectTaskThirdParty,CreationTime,datetime2,8,27,7,0
ProjectTaskThirdParty,CreatorUserId,bigint,8,19,0,1
ProjectTaskThirdParty,LastModificationTime,datetime2,8,27,7,1
ProjectTaskThirdParty,LastModifierUserId,bigint,8,19,0,1
ProjectTaskThirdParty,IsDeleted,bit,1,1,0,0
ProjectTaskThirdParty,DeleterUserId,bigint,8,19,0,1
ProjectTaskThirdParty,DeletionTime,datetime2,8,27,7,1
ProvisionControl,Id,int,4,10,0,0
ProvisionControl,CreationTime,datetime2,8,27,7,0
ProvisionControl,CreatorUserId,bigint,8,19,0,1
ProvisionControl,LastModificationTime,datetime2,8,27,7,1
ProvisionControl,LastModifierUserId,bigint,8,19,0,1
ProvisionControl,IsDeleted,bit,1,1,0,0
ProvisionControl,DeleterUserId,bigint,8,19,0,1
ProvisionControl,DeletionTime,datetime2,8,27,7,1
ProvisionControl,ControlsId,int,4,10,0,0
ProvisionControl,AuthorityReferenceId,int,4,10,0,0
ProvisionControl,TenantId,int,4,10,0,0
ProvisionControl,Similarity,float,8,53,0,1
ProvisionControl,Uuid,uniqueidentifier,16,0,0,0
ProvisionControl,Answer,int,4,10,0,1
ProvisionControl,Confidence,int,4,10,0,1
ProvisionControl,ControlImprovement,nvarchar,-1,0,0,1
ProvisionControl,Explanation,nvarchar,-1,0,0,1
ProvisionControl,MissingObjectives,nvarchar,-1,0,0,1
ProvisionControl,ThumbsDown,bit,1,1,0,1
ProvisionControl,ThumbsUp,bit,1,1,0,1
ProvisionQuestion,Id,int,4,10,0,0
ProvisionQuestion,CreationTime,datetime2,8,27,7,0
ProvisionQuestion,CreatorUserId,bigint,8,19,0,1
ProvisionQuestion,LastModificationTime,datetime2,8,27,7,1
ProvisionQuestion,LastModifierUserId,bigint,8,19,0,1
ProvisionQuestion,IsDeleted,bit,1,1,0,0
ProvisionQuestion,DeleterUserId,bigint,8,19,0,1
ProvisionQuestion,DeletionTime,datetime2,8,27,7,1
ProvisionQuestion,TenantId,int,4,10,0,0
ProvisionQuestion,QuestionId,int,4,10,0,0
ProvisionQuestion,AuthorityProvisionId,int,4,10,0,0
QBAFollowUpAutomation,Id,bigint,8,19,0,0
QBAFollowUpAutomation,TenantId,int,4,10,0,0
QBAFollowUpAutomation,AssessmentId,bigint,8,19,0,0
QBAFollowUpAutomation,FollowUpAssessmentId,bigint,8,19,0,0
QBAFollowUpAutomation,FollowUpType,int,4,10,0,0
QBAFollowUpAutomation,RiskRatingOperatorType,int,4,10,0,1
QBAFollowUpAutomation,RiskRatingScore,int,4,10,0,1
QBAFollowUpAutomation,WeightedMinScore,decimal,9,18,2,1
QBAFollowUpAutomation,WeightedMaxScore,decimal,9,18,2,1
QBAFollowUpAutomation,AutomatedAssessmentName,nvarchar,400,0,0,1
QBAFollowUpAutomation,DueDateDays,int,4,10,0,1
QBAFollowUpAutomation,IsEnabled,bit,1,1,0,0
QBAFollowUpAutomation,HasPeriod,bit,1,1,0,0
QBAFollowUpAutomation,Period,int,4,10,0,1
QBAFollowUpAutomation,CreationTime,datetime2,8,27,7,0
QBAFollowUpAutomation,CreatorUserId,bigint,8,19,0,1
QBAFollowUpAutomation,LastModificationTime,datetime2,8,27,7,1
QBAFollowUpAutomation,LastModifierUserId,bigint,8,19,0,1
QBAFollowUpAutomation,IsDeleted,bit,1,1,0,0
QBAFollowUpAutomation,DeleterUserId,bigint,8,19,0,1
QBAFollowUpAutomation,DeletionTime,datetime2,8,27,7,1
QBAFollowUpAutomationAssessmentOwner,Id,bigint,8,19,0,0
QBAFollowUpAutomationAssessmentOwner,TenantId,int,4,10,0,0
QBAFollowUpAutomationAssessmentOwner,QBAFollowUpAutomationId,bigint,8,19,0,0
QBAFollowUpAutomationAssessmentOwner,UserId,bigint,8,19,0,1
QBAFollowUpAutomationAssessmentOwner,OrganizationUnitId,bigint,8,19,0,1
QBAFollowUpAutomationAssessmentOwner,CreationTime,datetime2,8,27,7,0
QBAFollowUpAutomationAssessmentOwner,CreatorUserId,bigint,8,19,0,1
QBAFollowUpAutomationAssessmentOwner,LastModificationTime,datetime2,8,27,7,1
QBAFollowUpAutomationAssessmentOwner,LastModifierUserId,bigint,8,19,0,1
QBAFollowUpAutomationAssessmentOwner,IsDeleted,bit,1,1,0,0
QBAFollowUpAutomationAssessmentOwner,DeleterUserId,bigint,8,19,0,1
QBAFollowUpAutomationAssessmentOwner,DeletionTime,datetime2,8,27,7,1
QBAFollowUpAutomationAssessmentUser,Id,bigint,8,19,0,0
QBAFollowUpAutomationAssessmentUser,TenantId,int,4,10,0,0
QBAFollowUpAutomationAssessmentUser,QBAFollowUpAutomationId,bigint,8,19,0,0
QBAFollowUpAutomationAssessmentUser,UserId,bigint,8,19,0,0
QBAFollowUpAutomationAssessmentUser,CanSubmitAssessment,bit,1,1,0,0
QBAFollowUpAutomationAssessmentUser,CreationTime,datetime2,8,27,7,0
QBAFollowUpAutomationAssessmentUser,CreatorUserId,bigint,8,19,0,1
QBAFollowUpAutomationAssessmentUser,LastModificationTime,datetime2,8,27,7,1
QBAFollowUpAutomationAssessmentUser,LastModifierUserId,bigint,8,19,0,1
QBAFollowUpAutomationAssessmentUser,IsDeleted,bit,1,1,0,0
QBAFollowUpAutomationAssessmentUser,DeleterUserId,bigint,8,19,0,1
QBAFollowUpAutomationAssessmentUser,DeletionTime,datetime2,8,27,7,1
QBARecommendedAbstractIssue,Id,bigint,8,19,0,0
QBARecommendedAbstractIssue,CreationTime,datetime2,8,27,7,0
QBARecommendedAbstractIssue,CreatorUserId,bigint,8,19,0,1
QBARecommendedAbstractIssue,LastModificationTime,datetime2,8,27,7,1
QBARecommendedAbstractIssue,LastModifierUserId,bigint,8,19,0,1
QBARecommendedAbstractIssue,IsDeleted,bit,1,1,0,0
QBARecommendedAbstractIssue,DeleterUserId,bigint,8,19,0,1
QBARecommendedAbstractIssue,DeletionTime,datetime2,8,27,7,1
QBARecommendedAbstractIssue,TenantId,int,4,10,0,0
QBARecommendedAbstractIssue,QuestionId,int,4,10,0,0
QBARecommendedAbstractIssue,AnswerOption,nvarchar,-1,0,0,0
QBARecommendedAbstractIssue,AbstractIssueId,bigint,8,19,0,0
QBARecommendedAbstractRisk,Id,bigint,8,19,0,0
QBARecommendedAbstractRisk,CreationTime,datetime2,8,27,7,0
QBARecommendedAbstractRisk,CreatorUserId,bigint,8,19,0,1
QBARecommendedAbstractRisk,LastModificationTime,datetime2,8,27,7,1
QBARecommendedAbstractRisk,LastModifierUserId,bigint,8,19,0,1
QBARecommendedAbstractRisk,IsDeleted,bit,1,1,0,0
QBARecommendedAbstractRisk,DeleterUserId,bigint,8,19,0,1
QBARecommendedAbstractRisk,DeletionTime,datetime2,8,27,7,1
QBARecommendedAbstractRisk,TenantId,int,4,10,0,0
QBARecommendedAbstractRisk,QuestionId,int,4,10,0,0
QBARecommendedAbstractRisk,AnswerOption,nvarchar,-1,0,0,0
QBARecommendedAbstractRisk,AbstractRiskId,int,4,10,0,0
Question,Id,int,4,10,0,0
Question,CreationTime,datetime2,8,27,7,0
Question,CreatorUserId,bigint,8,19,0,1
Question,LastModificationTime,datetime2,8,27,7,1
Question,LastModifierUserId,bigint,8,19,0,1
Question,IsDeleted,bit,1,1,0,0
Question,DeleterUserId,bigint,8,19,0,1
Question,DeletionTime,datetime2,8,27,7,1
Question,Name,nvarchar,-1,0,0,1
Question,Description,nvarchar,-1,0,0,1
Question,Order,int,4,10,0,0
Question,File,varbinary,-1,0,0,1
Question,Type,int,4,10,0,0
Question,AssessmentDomainId,int,4,10,0,0
Question,ComponentStr,nvarchar,-1,0,0,1
Question,VendorDocumentRequired,bit,1,1,0,0
Question,Code,nvarchar,-1,0,0,1
Question,TenantId,int,4,10,0,0
Question,Weighting,float,8,53,0,0
Question,RiskStatus,int,4,10,0,0
Question,Condition,int,4,10,0,1
Question,HasConditionalLogic,bit,1,1,0,0
Question,IsVisibleIfConditional,bit,1,1,0,0
Question,HiddenInSurveyForConditional,bit,1,1,0,0
Question,DisplayDocumentUpload,bit,1,1,0,0
Question,QuestionGroupId,int,4,10,0,1
Question,Suborder,nvarchar,-1,0,0,1
Question,RootQuestionId,int,4,10,0,1
Question,ParentQuestionId,int,4,10,0,1
Question,IsMandatory,bit,1,1,0,0
Question,IdRef,nvarchar,-1,0,0,1
Question,IsMultiSelectType,int,4,10,0,0
Question,CreatedFromQuestionId,int,4,10,0,1
Question,IsTemplate,bit,1,1,0,0
Question,QuestionGroupResponseId,int,4,10,0,1
Question,IsActive,bit,1,1,0,1
Question,Uuid,uniqueidentifier,16,0,0,0
Question_NewToTestReporting,Id,int,4,10,0,0
Question_NewToTestReporting,CreationTime,datetime2,8,27,7,0
Question_NewToTestReporting,CreatorUserId,bigint,8,19,0,1
Question_NewToTestReporting,LastModificationTime,datetime2,8,27,7,1
Question_NewToTestReporting,LastModifierUserId,bigint,8,19,0,1
Question_NewToTestReporting,IsDeleted,bit,1,1,0,0
Question_NewToTestReporting,DeleterUserId,bigint,8,19,0,1
Question_NewToTestReporting,DeletionTime,datetime2,8,27,7,1
Question_NewToTestReporting,Name,nvarchar,-1,0,0,1
Question_NewToTestReporting,Description,nvarchar,-1,0,0,1
Question_NewToTestReporting,Order,int,4,10,0,0
Question_NewToTestReporting,File,varbinary,-1,0,0,1
Question_NewToTestReporting,Type,nvarchar,-1,0,0,1
Question_NewToTestReporting,AssessmentDomainId,int,4,10,0,0
Question_NewToTestReporting,ComponentStr,nvarchar,-1,0,0,1
Question_NewToTestReporting,VendorDocumentRequired,bit,1,1,0,0
Question_NewToTestReporting,Code,nvarchar,-1,0,0,1
Question_NewToTestReporting,TenantId,int,4,10,0,0
Question_NewToTestReporting,Weighting,float,8,53,0,0
Question_NewToTestReporting,RiskStatus,int,4,10,0,0
Question_NewToTestReporting,Condition,int,4,10,0,1
Question_NewToTestReporting,HasConditionalLogic,bit,1,1,0,0
Question_NewToTestReporting,IsVisibleIfConditional,bit,1,1,0,0
Question_NewToTestReporting,HiddenInSurveyForConditional,bit,1,1,0,0
Question_NewToTestReporting,DisplayDocumentUpload,bit,1,1,0,0
Question_NewToTestReporting,QuestionGroupId,int,4,10,0,1
Question_NewToTestReporting,Suborder,nvarchar,-1,0,0,1
Question_NewToTestReporting,RootQuestionId,int,4,10,0,1
Question_NewToTestReporting,ParentQuestionId,int,4,10,0,1
Question_NewToTestReporting,IsMandatory,bit,1,1,0,0
Question_NewToTestReporting,IdRef,nvarchar,-1,0,0,1
QuestionComment,Id,int,4,10,0,0
QuestionComment,CreationTime,datetime2,8,27,7,0
QuestionComment,CreatorUserId,bigint,8,19,0,1
QuestionComment,LastModificationTime,datetime2,8,27,7,1
QuestionComment,LastModifierUserId,bigint,8,19,0,1
QuestionComment,IsDeleted,bit,1,1,0,0
QuestionComment,DeleterUserId,bigint,8,19,0,1
QuestionComment,DeletionTime,datetime2,8,27,7,1
QuestionComment,TenantId,int,4,10,0,0
QuestionComment,Message,nvarchar,-1,0,0,1
QuestionComment,QuestionId,int,4,10,0,0
QuestionComment,UserId,bigint,8,19,0,1
QuestionComment,RootQuestionId,int,4,10,0,1
QuestionDocument,Id,int,4,10,0,0
QuestionDocument,CreationTime,datetime2,8,27,7,0
QuestionDocument,CreatorUserId,bigint,8,19,0,1
QuestionDocument,LastModificationTime,datetime2,8,27,7,1
QuestionDocument,LastModifierUserId,bigint,8,19,0,1
QuestionDocument,IsDeleted,bit,1,1,0,0
QuestionDocument,DeleterUserId,bigint,8,19,0,1
QuestionDocument,DeletionTime,datetime2,8,27,7,1
QuestionDocument,FileName,nvarchar,-1,0,0,1
QuestionDocument,LastUpload,datetime2,8,27,7,0
QuestionDocument,UserId,bigint,8,19,0,0
QuestionDocument,Fileurl,nvarchar,-1,0,0,1
QuestionDocument,QuestionId,int,4,10,0,0
QuestionDocument,TenantId,int,4,10,0,0
QuestionDocument,DisplayFileName,nvarchar,-1,0,0,1
QuestionGroup,Id,int,4,10,0,0
QuestionGroup,CreationTime,datetime2,8,27,7,0
QuestionGroup,CreatorUserId,bigint,8,19,0,1
QuestionGroup,LastModificationTime,datetime2,8,27,7,1
QuestionGroup,LastModifierUserId,bigint,8,19,0,1
QuestionGroup,IsDeleted,bit,1,1,0,0
QuestionGroup,DeleterUserId,bigint,8,19,0,1
QuestionGroup,DeletionTime,datetime2,8,27,7,1
QuestionGroup,Name,nvarchar,-1,0,0,1
QuestionGroup,Description,nvarchar,-1,0,0,1
QuestionGroup,TenantId,int,4,10,0,0
QuestionGroup,Explanation,nvarchar,-1,0,0,1
QuestionGroup,Type,int,4,10,0,0
QuestionGroup,Compliance,int,4,10,0,0
QuestionGroup,Code,nvarchar,-1,0,0,1
QuestionGroupResponse,Id,int,4,10,0,0
QuestionGroupResponse,TenantId,int,4,10,0,0
QuestionGroupResponse,Response,nvarchar,-1,0,0,1
QuestionGroupResponse,QuestionGroupId,int,4,10,0,0
QuestionGroupResponse,Order,nvarchar,-1,0,0,1
QuestionGroupResponse,IdRef,nvarchar,-1,0,0,1
QuestionGroupResponse,CreationTime,datetime2,8,27,7,0
QuestionGroupResponse,CreatorUserId,bigint,8,19,0,1
QuestionGroupResponse,LastModificationTime,datetime2,8,27,7,1
QuestionGroupResponse,LastModifierUserId,bigint,8,19,0,1
QuestionGroupResponse,IsDeleted,bit,1,1,0,0
QuestionGroupResponse,DeleterUserId,bigint,8,19,0,1
QuestionGroupResponse,DeletionTime,datetime2,8,27,7,1
QuestionGroupResponse,AssessmentResponseId,bigint,8,19,0,0
QuestionGroupResponse,Compliance,int,4,10,0,0
QuestionGroupResponse,Code,nvarchar,-1,0,0,1
QuestionGroupResponseDocument,Id,int,4,10,0,0
QuestionGroupResponseDocument,TenantId,int,4,10,0,0
QuestionGroupResponseDocument,DisplayFileName,nvarchar,-1,0,0,1
QuestionGroupResponseDocument,Filename,nvarchar,-1,0,0,1
QuestionGroupResponseDocument,FileSizeinKB,float,8,53,0,0
QuestionGroupResponseDocument,ContainerName,nvarchar,-1,0,0,1
QuestionGroupResponseDocument,QuestionGroupId,int,4,10,0,0
QuestionGroupResponseDocument,CreationTime,datetime2,8,27,7,0
QuestionGroupResponseDocument,CreatorUserId,bigint,8,19,0,1
QuestionGroupResponseDocument,LastModificationTime,datetime2,8,27,7,1
QuestionGroupResponseDocument,LastModifierUserId,bigint,8,19,0,1
QuestionGroupResponseDocument,IsDeleted,bit,1,1,0,0
QuestionGroupResponseDocument,DeleterUserId,bigint,8,19,0,1
QuestionGroupResponseDocument,DeletionTime,datetime2,8,27,7,1
QuestionGroupVendorUser,Id,int,4,10,0,0
QuestionGroupVendorUser,TenantId,int,4,10,0,0
QuestionGroupVendorUser,AssessmentId,bigint,8,19,0,0
QuestionGroupVendorUser,QuestionGroupId,int,4,10,0,0
QuestionGroupVendorUser,UserId,bigint,8,19,0,1
QuestionGroupVendorUser,InvitedById,bigint,8,19,0,1
QuestionGroupVendorUser,InvitedOn,datetime2,8,27,7,1
QuestionGroupVendorUser,CreationTime,datetime2,8,27,7,0
QuestionGroupVendorUser,CreatorUserId,bigint,8,19,0,1
QuestionGroupVendorUser,LastModificationTime,datetime2,8,27,7,1
QuestionGroupVendorUser,LastModifierUserId,bigint,8,19,0,1
QuestionGroupVendorUser,IsDeleted,bit,1,1,0,0
QuestionGroupVendorUser,DeleterUserId,bigint,8,19,0,1
QuestionGroupVendorUser,DeletionTime,datetime2,8,27,7,1
QuestionGroupVendorUser,OrganizationUnitId,bigint,8,19,0,1
QuestionReferenceDocuments,Id,int,4,10,0,0
QuestionReferenceDocuments,CreationTime,datetime2,8,27,7,0
QuestionReferenceDocuments,CreatorUserId,bigint,8,19,0,1
QuestionReferenceDocuments,LastModificationTime,datetime2,8,27,7,1
QuestionReferenceDocuments,LastModifierUserId,bigint,8,19,0,1
QuestionReferenceDocuments,IsDeleted,bit,1,1,0,0
QuestionReferenceDocuments,DeleterUserId,bigint,8,19,0,1
QuestionReferenceDocuments,DeletionTime,datetime2,8,27,7,1
QuestionReferenceDocuments,FileName,nvarchar,-1,0,0,1
QuestionReferenceDocuments,DisplayFileName,nvarchar,-1,0,0,1
QuestionReferenceDocuments,ContainerName,nvarchar,-1,0,0,1
QuestionReferenceDocuments,QuestionId,int,4,10,0,1
QuestionReferenceDocuments,TenantId,int,4,10,0,0
QuestionReferenceDocuments,FileSizeInKB,float,8,53,0,0
QuestionReferenceDocuments,QuestionGroupId,int,4,10,0,1
QuestionTags,Id,int,4,10,0,0
QuestionTags,CreationTime,datetime2,8,27,7,0
QuestionTags,CreatorUserId,bigint,8,19,0,1
QuestionTags,TenantId,int,4,10,0,0
QuestionTags,QuestionId,int,4,10,0,0
QuestionTags,TagId,int,4,10,0,0
QuestionTags,DeleterUserId,bigint,8,19,0,1
QuestionTags,DeletionTime,datetime2,8,27,7,1
QuestionTags,IsDeleted,bit,1,1,0,0
QuestionTags,LastModificationTime,datetime2,8,27,7,1
QuestionTags,LastModifierUserId,bigint,8,19,0,1
QuestionTags,Uuid,uniqueidentifier,16,0,0,0
QuestionUser,Id,int,4,10,0,0
QuestionUser,CreationTime,datetime2,8,27,7,0
QuestionUser,CreatorUserId,bigint,8,19,0,1
QuestionUser,LastModificationTime,datetime2,8,27,7,1
QuestionUser,LastModifierUserId,bigint,8,19,0,1
QuestionUser,IsDeleted,bit,1,1,0,0
QuestionUser,DeleterUserId,bigint,8,19,0,1
QuestionUser,DeletionTime,datetime2,8,27,7,1
QuestionUser,QuestionId,int,4,10,0,1
QuestionUser,UserId,bigint,8,19,0,1
QuestionUser,TenantId,int,4,10,0,0
QuestionUser,OrganizationUnitId,bigint,8,19,0,1
QuestionUser,QuestionGroupId,int,4,10,0,1
QuestionUser,QuestionGroupResponseId,int,4,10,0,1
QuestionUser,Uuid,uniqueidentifier,16,0,0,0
QuestionVendorUser,Id,int,4,10,0,0
QuestionVendorUser,CreationTime,datetime2,8,27,7,0
QuestionVendorUser,CreatorUserId,bigint,8,19,0,1
QuestionVendorUser,LastModificationTime,datetime2,8,27,7,1
QuestionVendorUser,LastModifierUserId,bigint,8,19,0,1
QuestionVendorUser,IsDeleted,bit,1,1,0,0
QuestionVendorUser,DeleterUserId,bigint,8,19,0,1
QuestionVendorUser,DeletionTime,datetime2,8,27,7,1
QuestionVendorUser,QuestionId,int,4,10,0,0
QuestionVendorUser,UserId,bigint,8,19,0,1
QuestionVendorUser,TenantId,int,4,10,0,0
QuestionVendorUser,OrganizationUnitId,bigint,8,19,0,1
QuestionVendorUser,AssessmentId,bigint,8,19,0,0
QuestionVendorUser,InvitedById,bigint,8,19,0,1
QuestionVendorUser,InvitedOn,datetime2,8,27,7,1
QuestionVendorUser,Uuid,uniqueidentifier,16,0,0,0
RBAControlRecommendedAbstractIssue,Id,bigint,8,19,0,0
RBAControlRecommendedAbstractIssue,CreationTime,datetime2,8,27,7,0
RBAControlRecommendedAbstractIssue,CreatorUserId,bigint,8,19,0,1
RBAControlRecommendedAbstractIssue,LastModificationTime,datetime2,8,27,7,1
RBAControlRecommendedAbstractIssue,LastModifierUserId,bigint,8,19,0,1
RBAControlRecommendedAbstractIssue,IsDeleted,bit,1,1,0,0
RBAControlRecommendedAbstractIssue,DeleterUserId,bigint,8,19,0,1
RBAControlRecommendedAbstractIssue,DeletionTime,datetime2,8,27,7,1
RBAControlRecommendedAbstractIssue,TenantId,int,4,10,0,0
RBAControlRecommendedAbstractIssue,AssessmentDomainControlId,int,4,10,0,0
RBAControlRecommendedAbstractIssue,CustomFieldId,int,4,10,0,0
RBAControlRecommendedAbstractIssue,CustomFieldAttributeId,int,4,10,0,0
RBAControlRecommendedAbstractIssue,AbstractIssueId,bigint,8,19,0,0
RBAControlRecommendedAbstractRisk,Id,bigint,8,19,0,0
RBAControlRecommendedAbstractRisk,CreationTime,datetime2,8,27,7,0
RBAControlRecommendedAbstractRisk,CreatorUserId,bigint,8,19,0,1
RBAControlRecommendedAbstractRisk,LastModificationTime,datetime2,8,27,7,1
RBAControlRecommendedAbstractRisk,LastModifierUserId,bigint,8,19,0,1
RBAControlRecommendedAbstractRisk,IsDeleted,bit,1,1,0,0
RBAControlRecommendedAbstractRisk,DeleterUserId,bigint,8,19,0,1
RBAControlRecommendedAbstractRisk,DeletionTime,datetime2,8,27,7,1
RBAControlRecommendedAbstractRisk,TenantId,int,4,10,0,0
RBAControlRecommendedAbstractRisk,AssessmentDomainControlId,int,4,10,0,0
RBAControlRecommendedAbstractRisk,CustomFieldId,int,4,10,0,0
RBAControlRecommendedAbstractRisk,CustomFieldAttributeId,int,4,10,0,0
RBAControlRecommendedAbstractRisk,AbstractRiskId,int,4,10,0,0
RBAProvisionRecommendedAbstractIssue,Id,bigint,8,19,0,0
RBAProvisionRecommendedAbstractIssue,CreationTime,datetime2,8,27,7,0
RBAProvisionRecommendedAbstractIssue,CreatorUserId,bigint,8,19,0,1
RBAProvisionRecommendedAbstractIssue,LastModificationTime,datetime2,8,27,7,1
RBAProvisionRecommendedAbstractIssue,LastModifierUserId,bigint,8,19,0,1
RBAProvisionRecommendedAbstractIssue,IsDeleted,bit,1,1,0,0
RBAProvisionRecommendedAbstractIssue,DeleterUserId,bigint,8,19,0,1
RBAProvisionRecommendedAbstractIssue,DeletionTime,datetime2,8,27,7,1
RBAProvisionRecommendedAbstractIssue,TenantId,int,4,10,0,0
RBAProvisionRecommendedAbstractIssue,AssessmentDomainProvisionId,int,4,10,0,0
RBAProvisionRecommendedAbstractIssue,CustomFieldId,int,4,10,0,0
RBAProvisionRecommendedAbstractIssue,CustomFieldAttributeId,int,4,10,0,0
RBAProvisionRecommendedAbstractIssue,AbstractIssueId,bigint,8,19,0,0
RBAProvisionRecommendedAbstractRisk,Id,bigint,8,19,0,0
RBAProvisionRecommendedAbstractRisk,CreationTime,datetime2,8,27,7,0
RBAProvisionRecommendedAbstractRisk,CreatorUserId,bigint,8,19,0,1
