schema,view name,column name,data type,max length,is nullable
reporting,vwAuthorityToControlSet_Overview,mapped_controls,int,4,1
reporting,vwAuthorityToControlSet_Overview,all_provisions,int,4,1
reporting,vwAuthorityToControlSet_Overview,mapped_provisions,int,4,1
reporting,vwTeamRiskIdentification,TeamRiskIdentification_Id,int,4,0
reporting,vwTeamRiskIdentification,TeamRiskIdentification_UserId,bigint,8,0
reporting,vwTeamRiskIdentification,TeamRiskIdentification_AbstractRiskId,int,4,0
reporting,vwTeamRiskIdentification,TeamRiskIdentification_RiskReviewId,int,4,0
reporting,vwTeamRiskIdentification,TeamRiskIdentification_IdentificationStatus,int,4,0
reporting,vwTeamRiskIdentification,TeamRiskIdentification_TenantId,int,4,0
reporting,vwTeamRiskIdentification,TeamRiskIdentification_IsSyncedWithGraphDb,bit,1,0
reporting,vwIssueActionDocument,IssueActionDocument_Id,int,4,0
reporting,vwIssueActionDocument,IssueActionDocument_FileName,nvarchar,8000,1
reporting,vwIssueActionDocument,IssueActionDocument_DisplayFileName,nvarchar,8000,1
reporting,vwIssueActionDocument,IssueActionDocument_ContainerName,nvarchar,8000,1
reporting,vwIssueActionDocument,IssueActionDocument_FileSizeInKB,float,8,0
reporting,vwIssueActionDocument,IssueActionDocument_IssueActionId,bigint,8,0
analytics,vThirdParty,Uuid,uniqueidentifier,16,0
analytics,vThirdParty,TenantId,int,4,0
analytics,vThirdParty,ThirdParty_Id,bigint,8,0
analytics,vThirdParty,ThirdParty_Name,nvarchar,-1,1
analytics,vThirdParty,ThirdParty_CreationTime,datetime2,8,0
analytics,vThirdParty,ThirdParty_LastModificationTime,datetime2,8,1
analytics,vThirdParty,ThirdParty_VendorId,int,4,1
analytics,vThirdParty,ThirdParty_Criticality,nvarchar,-1,1
analytics,vThirdParty,ThirdParty_Geography,nvarchar,-1,1
analytics,vThirdParty,ThirdParty_Industry,nvarchar,-1,1
analytics,vThirdParty,ThirdParty_InherentRisk,nvarchar,-1,1
analytics,vThirdParty,ThirdParty_Website,nvarchar,-1,1
analytics,vThirdParty,ThirdParty_ContactEmail,nvarchar,-1,1
reporting,vwAbpPersistedGrants,AbpPersistedGrants_Id,nvarchar,400,0
reporting,vwAbpPersistedGrants,AbpPersistedGrants_ClientId,nvarchar,400,0
reporting,vwAbpPersistedGrants,AbpPersistedGrants_CreationTime,datetime2,8,0
reporting,vwAbpPersistedGrants,AbpPersistedGrants_Data,nvarchar,8000,1
reporting,vwAbpPersistedGrants,AbpPersistedGrants_Expiration,datetime2,8,1
reporting,vwAbpPersistedGrants,AbpPersistedGrants_SubjectId,nvarchar,400,1
reporting,vwAbpPersistedGrants,AbpPersistedGrants_Type,nvarchar,100,0
reporting,Condensed_custom_registers,Union_Id,uniqueidentifier,16,0
reporting,Condensed_custom_registers,Tenant_Id,int,4,0
reporting,Condensed_custom_registers,Tenant_Name,nvarchar,256,0
reporting,Condensed_custom_registers,Record_Type,varchar,16,0
reporting,Condensed_custom_registers,Record_Id,bigint,8,0
reporting,Condensed_custom_registers,Record_Last_Modification_Date_Time,datetime2,8,1
reporting,Condensed_custom_registers,Is_Deleted,int,4,1
reporting,Condensed_custom_registers,Module_Reference_Id,varchar,8,1
reporting,Condensed_custom_registers,Record_Name,nvarchar,-1,1
reporting,Condensed_custom_registers,Record_Description,nvarchar,-1,1
reporting,Condensed_custom_registers,Record_Status,nvarchar,128,1
reporting,Condensed_custom_registers,Record_Due_Date_Time,datetime2,8,1
reporting,Condensed_custom_registers,Record_Overdue,varchar,3,0
reporting,Condensed_custom_registers,Assigned_Owners,nvarchar,-1,1
reporting,Condensed_custom_registers,Access_Members,nvarchar,-1,1
reporting,Condensed_custom_registers,Tags,nvarchar,-1,1
reporting,Condensed_custom_registers,TenantVendorId,bigint,8,1
reporting,Condensed_custom_registers,Additional_Info,varchar,1,1
reporting,Condensed_custom_registers,Record_Subtype,nvarchar,-1,1
reporting,vwHaileyRisk,union_id,uniqueidentifier,16,0
reporting,vwHaileyRisk,tenant_id,int,4,0
reporting,vwHaileyRisk,tenant_name,nvarchar,256,0
reporting,vwHaileyRisk,record_type,varchar,4,0
reporting,vwHaileyRisk,record_id,varchar,17,1
reporting,vwHaileyRisk,last_updatetime,datetime2,8,1
reporting,vwHaileyRisk,status,nvarchar,128,1
reporting,vwHaileyRisk,text_data,nvarchar,-1,1
reporting,vwHaileyRisk,text_hash,varchar,64,1
reporting,vwHaileyRisk,additional_data,nvarchar,-1,1
reporting,vwResponsibilityFlag,Responsibility_RootId,bigint,8,1
reporting,vwResponsibilityFlag,Responsibility_Version,int,4,1
reporting,vwResponsibilityFlag,Responsibility_Id,bigint,8,0
reporting,vwResponsibilityFlag,Responsibility_IsCurrent,int,4,0
reporting,vwResponsibilityFlag,Responsibility_IsEditing,int,4,0
reporting,vwResponsibilityFlag,Responsibility_IsPublished,int,4,0
reporting,vwResponsibilityFlag,Responsibility_IsDeprecated,int,4,0
reporting,vwResponsibilityFlag,Responsibility_HasPeriod,int,4,1
reporting,vwResponsibilityFlag,HasControl,int,4,0
reporting,vwResponsibilityFlag,HasAssignedTask,int,4,0
reporting,vwResponsibilityFlag,HasOwner,int,4,0
reporting,vwResponsibilityFlag,HasAssignee,int,4,0
reporting,vwTeamRiskRating,TeamRiskRating_Id,int,4,0
reporting,vwTeamRiskRating,TeamRiskRating_XAxisThirdPartyAttributeId,int,4,0
reporting,vwTeamRiskRating,TeamRiskRating_YAxisThirdPartyAttributeId,int,4,0
reporting,vwTeamRiskRating,TeamRiskRating_RiskRatingId,int,4,1
reporting,vwTeamRiskRating,TeamRiskRating_CreationTime,datetime2,8,0
reporting,vwTeamRiskRating,TeamRiskRating_LastModificationTime,datetime2,8,1
reporting,vwTeamRiskRating,TeamRiskRating_UserId,bigint,8,0
reporting,vwTeamRiskRating,TeamRiskRating_RiskId,int,4,0
reporting,vwTeamRiskRating,TeamRiskRating_TenantId,int,4,0
reporting,vwTeamRiskRating,TeamRiskRating_IsSyncedWithGraphDb,bit,1,0
reporting,vwIssueAssessment,IssueAssessment_Id,bigint,8,0
reporting,vwVulnerabilityImportFileLog,VulnerabilityImportFileLog_VulnerabilityMappingTemplateId,bigint,8,0
reporting,vwVulnerabilityImportFileLog,VulnerabilityImportFileLog_TotalVulnerabilitiesInScan,int,4,0
reporting,vwQuestionChoices,Question_TenantId,int,4,0
reporting,vwQuestionChoices,Question_Id,int,4,0
reporting,vwQuestionChoices,Question_AssessmentDomainId,int,4,0
reporting,vwQuestionChoices,Question_Type,nvarchar,8000,1
reporting,vwQuestionChoices,Question_Weighting,float,8,0
reporting,vwQuestionChoices,Question_OptionId,int,4,0
reporting,vwQuestionChoices,Question_OptionLabel,nvarchar,8000,1
reporting,vwQuestionChoices,Question_OptionValue,nvarchar,8000,1
reporting,vwQuestionChoices,Question_OptionRank,int,4,1
reporting,vwQuestionChoices,Question_OptionRiskStatus,int,4,1
reporting,vwAssessmentDomainProvisionNote,AssessmentDomainProvisionNote_Id,int,4,0
reporting,vwAssessmentDomainProvisionNote,AssessmentDomainProvisionNote_TenantId,int,4,0
reporting,vwAssessmentDomainProvisionNote,AssessmentDomainProvisionNote_UserId,bigint,8,0
reporting,vwAssessmentDomainProvisionNote,AssessmentDomainProvisionNote_AssessmentDomainProvisionId,int,4,0
reporting,vwAssessmentDomainProvisionNote,AssessmentDomainProvisionNote_Note,nvarchar,8000,1
reporting,vwRiskAttributeList,RiskId,int,4,0
reporting,vwRiskAttributeList,Risk_Name,varchar,500,1
reporting,vwRiskAttributeList,Risk_TenantId,int,4,1
reporting,vwRiskAttributeList,Risk_Description,nvarchar,8000,1
reporting,vwRiskAttributeList,Risk_TagList,nvarchar,-1,1
reporting,vwRiskAttributeList,RiskTreatmentPlanList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_ControlList,nvarchar,-1,1
reporting,vwRiskAttributeList,Findex_ControlList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_AuthorityList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_AuthorityProvisionList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_AssetList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_AssessmentList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_DomainList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_ChildDomainList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_GrandchildDomainList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_QuestionList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_ResponseList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_VendorList,nvarchar,-1,1
reporting,vwRiskAttributeList,Risk_UserList,nvarchar,8000,1
reporting,vwRiskAttributeList,Risk_OwnerList,nvarchar,8000,1
reporting,vwRiskAttributeList,Risk_RegisterList,nvarchar,-1,1
reporting,vwRiskAttributeList,WorkflowStage_Name,nvarchar,128,1
reporting,vwAuthorityProvisionCustomTable,Authority_TenantId,int,4,1
reporting,vwAuthorityProvisionCustomTable,Authority_Id,int,4,0
reporting,vwAuthorityProvisionCustomTable,AuthorityProvision_Id,int,4,0
reporting,vwAuthorityProvisionCustomTable,AuthorityProvisionCustomField_FieldNameMax,nvarchar,-1,1
reporting,vwAuthorityProvisionCustomTable,AuthorityProvisionCustomField_FieldName,nvarchar,-1,1
reporting,vwAuthorityProvisionCustomTable,AuthorityProvisionCustomField_FieldNameWithUnassigned,nvarchar,-1,1
reporting,vwAuthorityProvisionCustomTable,AuthorityProvisionCustomField_FieldNameValueMax,nvarchar,-1,1
reporting,vwAuthorityProvisionCustomTable,AuthorityProvisionCustomField_FieldNameValue,nvarchar,-1,1
reporting,vwAuthorityProvisionCustomTable,AuthorityProvisionCustomField_FieldNameValueWithUnassigned,nvarchar,-1,1
reporting,vwAuthorityProvisionCustomTable,AuthorityProvisionCustomField_FieldType,int,4,1
reporting,vwAuthorityProvisionCustomTable,AuthorityProvisionCustomField_Order,int,4,0
reporting,vwVulnerabilityIssue,VulnerabilityIssue_Id,bigint,8,0
reporting,vwVulnerabilityIssue,VulnerabilityIssue_TenantId,int,4,0
reporting,vwVulnerabilityIssue,VulnerabilityIssue_VulnerabilityId,bigint,8,0
reporting,vwVulnerabilityIssue,VulnerabilityIssue_IssueId,bigint,8,0
reporting,vwQuestionComment,QuestionComment_ID,int,4,0
reporting,vwQuestionComment,QuestionComment_TenantId,int,4,0
reporting,vwQuestionComment,QuestionComment_Message,nvarchar,8000,1
reporting,vwQuestionComment,QuestionComment_QuestionId,int,4,0
reporting,vwQuestionComment,QuestionComment_UserId,bigint,8,1
reporting,vwQuestionComment,QuestionComment_RootQuestionId,int,4,1
reporting,vwAssessmentDomainProvisionReferenceDocument,AssessmentDomainProvisionReferenceDocument_Id,int,4,0
reporting,vwAssessmentDomainProvisionReferenceDocument,AssessmentDomainProvisionReferenceDocument_FileName,nvarchar,8000,1
reporting,vwAssessmentDomainProvisionReferenceDocument,AssessmentDomainProvisionReferenceDocument_DisplayFileName,nvarchar,8000,1
reporting,vwAssessmentDomainProvisionReferenceDocument,AssessmentDomainProvisionReferenceDocument_ContainerName,nvarchar,8000,1
reporting,vwAssessmentDomainProvisionReferenceDocument,AssessmentDomainProvisionReferenceDocument_FileSizeInKB,float,8,0
reporting,vwAssessmentDomainProvisionReferenceDocument,AssessmentDomainProvisionReferenceDocument_AssessmentDomainProvisionId,int,4,0
reporting,vwAssessmentDomainProvisionReferenceDocument,AssessmentDomainProvisionReferenceDocument_TenantId,int,4,0
reporting,vwRiskCustomDomain,Risk_Id,int,4,1
reporting,vwRiskCustomDomain,Risk_Name,varchar,500,1
reporting,vwRiskCustomDomain,Risk_TenantId,int,4,1
reporting,vwRiskCustomDomain,Risk_Domain,nvarchar,-1,1
reporting,vwRiskCustomDomain,Child_Domain,nvarchar,-1,1
reporting,vwRiskCustomDomain,GrandChild_Domain,nvarchar,-1,1
reporting,vwSourceAuthorityToRBA,part,varchar,38,0
reporting,vwSourceAuthorityToRBA,filter_TenantId,int,4,1
reporting,vwSourceAuthorityToRBA,filter_Source_Authority,nvarchar,-1,1
reporting,vwSourceAuthorityToRBA,filter_Template_Name,varchar,211,1
reporting,vwSourceAuthorityToRBA,filter_Assessment_Name,varchar,200,1
reporting,vwSourceAuthorityToRBA,filter_Assessment_Field_Name,nvarchar,-1,1
reporting,vwSourceAuthorityToRBA,Assessment_Name,varchar,200,1
reporting,vwSourceAuthorityToRBA,AssessmentDomain_Name,nvarchar,-1,1
reporting,vwSourceAuthorityToRBA,Provision_IDRef,nvarchar,-1,1
reporting,vwSourceAuthorityToRBA,Provision_Name,nvarchar,-1,1
reporting,vwSourceAuthorityToRBA,Actual_Response,nvarchar,-1,1
reporting,vwSourceAuthorityToRBA,Response_Id,int,4,0
reporting,vwSourceAuthorityToRBA,AuthorityProvision_Id,int,4,0
reporting,vwSourceAuthorityToRBA,AssessmentResponse_Id,bigint,8,0
reporting,vwSourceAuthorityToRBA,section_Authority_Field_Name,nvarchar,-1,1
reporting,vwSourceAuthorityToRBA,Authority_Field_Value,nvarchar,-1,1
reporting,vwSourceAuthorityToRBA,CustomFieldType,int,4,1
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_Id,bigint,8,0
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_CreationTime,datetime2,8,0
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_CreatorUserId,bigint,8,1
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_LastModificationTime,datetime2,8,1
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_LastModifierUserId,bigint,8,1
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_DeleterUserId,bigint,8,1
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_DeletionTime,datetime2,8,1
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_TenantId,int,4,0
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_TemplateName,nvarchar,400,1
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_SourceToolId,int,4,0
reporting,vwVulnerabilityMappingTemplate,VulnerabilityMappingTemplate_SourceTypeId,int,4,0
reporting,vwQuestionDocument,QuestionDocument_ID,int,4,0
reporting,vwQuestionDocument,QuestionDocument_FileName,nvarchar,8000,1
reporting,vwQuestionDocument,QuestionDocument_LastUpload,datetime2,8,0
reporting,vwQuestionDocument,QuestionDocument_UserId,bigint,8,0
reporting,vwQuestionDocument,QuestionDocument_Fileurl,nvarchar,8000,1
reporting,vwQuestionDocument,QuestionDocument_QuestionId,int,4,0
reporting,vwQuestionDocument,QuestionDocument_TenantId,int,4,0
reporting,vwQuestionDocument,QuestionDocument_DisplayFileName,nvarchar,8000,1
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_ID,int,4,0
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_TenantId,int,4,0
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_CustomFieldId,int,4,0
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_AssessmentDomainProvisionId,int,4,0
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_CustomFieldAttributeId,int,4,1
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_CustomFieldText,nvarchar,8000,1
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_AttributeName,nvarchar,8000,1
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_CustomFieldResponseMax,nvarchar,8000,1
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_CustomFieldResponse,nvarchar,-1,1
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_AssessmentResponseId,bigint,8,0
reporting,vwAssessmentDomainProvisionResponseData,AssessmentDomainProvisionResponseData_UpdateTime,datetime2,8,1
reporting,vwSourceControlSetToRBA,part,varchar,38,0
reporting,vwSourceControlSetToRBA,filter_TenantId,int,4,1
reporting,vwSourceControlSetToRBA,filter_Source_ControlSet,nvarchar,-1,1
reporting,vwSourceControlSetToRBA,filter_Template_Name,varchar,211,1
reporting,vwSourceControlSetToRBA,filter_Assessment_Name,varchar,200,1
reporting,vwSourceControlSetToRBA,filter_Assessment_Field_Name,nvarchar,-1,1
reporting,vwSourceControlSetToRBA,Assessment_Name,varchar,200,1
reporting,vwSourceControlSetToRBA,ControlsDomain_Name,nvarchar,-1,1
reporting,vwSourceControlSetToRBA,Controls_IDRef,nvarchar,-1,1
reporting,vwSourceControlSetToRBA,Controls_Name,nvarchar,-1,1
reporting,vwSourceControlSetToRBA,CustomField_Name,nvarchar,-1,1
reporting,vwSourceControlSetToRBA,Actual_Response,varchar,100,1
reporting,vwSourceControlSetToRBA,Response_Id,int,4,0
reporting,vwSourceControlSetToRBA,Controls_Id,int,4,0
reporting,vwSourceControlSetToRBA,AssessmentResponse_Id,bigint,8,0
reporting,vwVulnerabilityRisk,VulnerabilityRisk_Id,bigint,8,0
reporting,vwVulnerabilityRisk,VulnerabilityRisk_TenantId,int,4,0
reporting,vwVulnerabilityRisk,VulnerabilityRisk_VulnerabilityId,bigint,8,0
reporting,vwVulnerabilityRisk,VulnerabilityRisk_RiskId,int,4,0
reporting,vwQuestionGroup,QuestionGroup_ID,int,4,0
reporting,vwQuestionGroup,QuestionGroup_CreationTime,datetime2,8,0
reporting,vwQuestionGroup,QuestionGroup_CreatorUserId,bigint,8,1
reporting,vwQuestionGroup,QuestionGroup_LastModifierUserId,bigint,8,1
reporting,vwQuestionGroup,QuestionGroup_DeleterUserId,bigint,8,1
reporting,vwQuestionGroup,QuestionGroup_DeletionTime,datetime2,8,1
reporting,vwQuestionGroup,QuestionGroup_Name,nvarchar,8000,1
reporting,vwQuestionGroup,QuestionGroup_Description,nvarchar,8000,1
reporting,vwQuestionGroup,QuestionGroup_TenantId,int,4,0
reporting,vwQuestionGroup,QuestionGroup_Explanation,nvarchar,-1,1
reporting,vwQuestionGroup,QuestionGroup_Type,int,4,0
reporting,vwQuestionGroup,QuestionGroup_TypeCode,varchar,12,1
reporting,vwQuestionGroup,QuestionGroup_Compliance,int,4,0
reporting,vwQuestionGroup,QuestionGroup_ComplianceCode,varchar,19,0
reporting,vwQuestionGroup,QuestionGroup_Code,nvarchar,-1,1
reporting,vwQuestionGroup,QuestionGroup_UpdateTime,datetime2,8,1
reporting,vwAssessmentDomainProvisionResponseDocument,AssessmentDomainProvisionResponseDocument_ID,int,4,0
reporting,vwAssessmentDomainProvisionResponseDocument,AssessmentDomainProvisionResponseDocument_FileName,nvarchar,8000,1
reporting,vwAssessmentDomainProvisionResponseDocument,AssessmentDomainProvisionResponseDocument_DisplayFileName,nvarchar,8000,1
reporting,vwAssessmentDomainProvisionResponseDocument,AssessmentDomainProvisionResponseDocument_ContainerName,nvarchar,8000,1
reporting,vwAssessmentDomainProvisionResponseDocument,AssessmentDomainProvisionResponseDocument_FileSizeInKB,float,8,0
reporting,vwAssessmentDomainProvisionResponseDocument,AssessmentDomainProvisionResponseDocument_TenantId,int,4,0
reporting,vwAssessmentDomainProvisionResponseDocument,AssessmentDomainProvisionResponseDocument_AssessmentDomainProvisionId,int,4,0
reporting,vwAssessmentDomainProvisionResponseDocument,AssessmentDomainProvisionResponseDocument_AssessmentResponseId,bigint,8,0
reporting,vwTargetAuthorityToRBA,part,varchar,38,0
reporting,vwTargetAuthorityToRBA,filter_tenantid,int,4,0
reporting,vwTargetAuthorityToRBA,filter_source_authority,nvarchar,-1,1
reporting,vwTargetAuthorityToRBA,filter_target_authority,nvarchar,-1,1
reporting,vwTargetAuthorityToRBA,filter_template_name,varchar,211,1
reporting,vwTargetAuthorityToRBA,filter_assessment_name,varchar,200,1
reporting,vwTargetAuthorityToRBA,filter_assessment_field_name,nvarchar,-1,1
reporting,vwTargetAuthorityToRBA,section_authority_field_name,nvarchar,-1,1
reporting,vwTargetAuthorityToRBA,assessment_name,varchar,200,1
reporting,vwTargetAuthorityToRBA,assessmentdomain_name,nvarchar,-1,1
reporting,vwTargetAuthorityToRBA,provision_idref,nvarchar,-1,1
